scholarship_id,scholarship_name,scholarship_id,ministry,scholarship_type,min_class,max_class,min_marks_required,annual_scholarship_amount,income_limit,eligible_category,apply_link,state,application_deadline,processing_time_days,renewal_eligible,hostel_allowance,book_allowance,monthly_stipend,is_haryana_eligible
SCHOL_23085,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,44,FALSE,1612,1351,1000,TRUE
SCHOL_23127,Pre-Matric Scholarship for SC Students,NSP_001,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,sc,scholarships.gov.in,haryana,31-10-2026,37,TRUE,620,546,291.6666667,TRUE
SCHOL_23145,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,81,TRUE,2791,235,291.6666667,TRUE
SCHOL_23147,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,77,TRUE,1776,1754,291.6666667,TRUE
SCHOL_23157,Pragati Scholarship Scheme - Girls (Degree),AICTE_002,aicte,technical degree,Undergraduate,Postgraduate,60,50000,600000,female,aicte-india.org,haryana,31-10-2026,37,FALSE,2397,120,4166.666667,TRUE
SCHOL_23183,Karnataka Post Matric Scholarship for SC,STATE_KA_001,karnataka government,post-matric,10th Pass,Postgraduate,0,5500,250000,sc,karnataka.gov.in,haryana,31-10-2026,66,FALSE,2442,473,458.3333333,TRUE
SCHOL_23229,ICAR Scholarship (Agricultural Studies),SPECIAL_004,department of agriculture,undergraduate,Undergraduate,Postgraduate,60,25000,600000,all,icar.org.in,haryana,31-10-2026,42,TRUE,232,155,2083.333333,TRUE
SCHOL_23239,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,77,TRUE,2406,801,291.6666667,TRUE
SCHOL_23244,Swanath Scholarship (Diploma),AICTE_005,aicte,technical diploma,12th Pass,1st Year,55,40000,500000,all,aicte-india.org,haryana,31-10-2026,83,TRUE,2003,166,3333.333333,TRUE
SCHOL_23249,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,37,TRUE,1054,1998,1000,TRUE
SCHOL_23250,Tamil Nadu Post Matric Scholarship for SC/OBC,STATE_TN_001,tamil nadu government,post-matric,10th Pass,Postgraduate,0,5000,200000,sc/obc,tnscholarship.gov.in,haryana,31-10-2026,62,FALSE,2918,1311,416.6666667,TRUE
SCHOL_23265,Saksham Scholarship - Specially Abled (Diploma),AICTE_003,aicte,technical diploma,12th Pass,1st Year,40,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,79,TRUE,973,226,4166.666667,TRUE
SCHOL_23278,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,34,FALSE,1689,838,433.3333333,TRUE
SCHOL_23298,Post-Matric Scholarship for Minorities,NSP_009,ministry of minority affairs,post-matric,10th Pass,Postgraduate,40,5000,250000,minority,scholarships.gov.in,haryana,31-10-2026,75,FALSE,2494,1747,416.6666667,TRUE
SCHOL_23365,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,51,TRUE,2051,1120,1000,TRUE
SCHOL_23379,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,31,TRUE,334,1551,4166.666667,TRUE
SCHOL_23404,Swanath Scholarship (Diploma),AICTE_005,aicte,technical diploma,12th Pass,1st Year,55,40000,500000,all,aicte-india.org,haryana,31-10-2026,82,TRUE,2737,1936,3333.333333,TRUE
SCHOL_23412,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,54,FALSE,2457,1865,4166.666667,TRUE
SCHOL_23438,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,68,TRUE,2129,483,1666.666667,TRUE
SCHOL_23439,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,62,TRUE,1754,1316,333.3333333,TRUE
SCHOL_23445,Central Sector Scheme of Scholarship for College & University Students,NSP_012,department of higher education,undergraduate,Undergraduate,Postgraduate,50,10000,450000,all,scholarships.gov.in,haryana,31-10-2026,58,FALSE,2817,527,833.3333333,TRUE
SCHOL_23446,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,88,TRUE,1827,213,291.6666667,TRUE
SCHOL_23477,West Bengal Post Matric Scholarship for SC/ST/OBC,STATE_WB_001,west bengal government,post-matric,10th Pass,Postgraduate,0,4800,250000,sc/st/obc,wbsed.gov.in,haryana,31-10-2026,88,TRUE,1073,1382,400,TRUE
SCHOL_23526,Central Sector Top Class Education SC,SPECIAL_002,department of social justice,undergraduate,Undergraduate,Postgraduate,60,20000,400000,sc,scholarships.gov.in,haryana,31-10-2026,43,TRUE,713,262,1666.666667,TRUE
SCHOL_23565,Tamil Nadu Post Matric Scholarship for SC/OBC,STATE_TN_001,tamil nadu government,post-matric,10th Pass,Postgraduate,0,5000,200000,sc/obc,tnscholarship.gov.in,haryana,31-10-2026,79,FALSE,666,1548,416.6666667,TRUE
SCHOL_23577,National Means-cum-Merit Scholarship (NMMSS),NSP_011,department of school education,merit-cum-means,8th Pass,12th Pass,55,12000,350000,all,dsel.education.gov.in,haryana,31-10-2026,56,TRUE,2398,527,1000,TRUE
SCHOL_23609,Saksham Scholarship - Specially Abled (Diploma),AICTE_003,aicte,technical diploma,12th Pass,1st Year,40,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,68,FALSE,1938,152,4166.666667,TRUE
SCHOL_23621,Swanath Scholarship (Diploma),AICTE_005,aicte,technical diploma,12th Pass,1st Year,55,40000,500000,all,aicte-india.org,haryana,31-10-2026,67,TRUE,242,276,3333.333333,TRUE
SCHOL_23653,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,71,FALSE,1283,358,4166.666667,TRUE
SCHOL_23662,Pre-Matric Scholarship for ST Students,NSP_002,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,st,scholarships.gov.in,haryana,31-10-2026,34,TRUE,1608,1518,291.6666667,TRUE
SCHOL_23682,ICAR Scholarship (Agricultural Studies),SPECIAL_004,department of agriculture,undergraduate,Undergraduate,Postgraduate,60,25000,600000,all,icar.org.in,haryana,31-10-2026,80,FALSE,621,1177,2083.333333,TRUE
SCHOL_23692,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,50,TRUE,2545,1478,291.6666667,TRUE
SCHOL_23697,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,89,FALSE,6,1988,416.6666667,TRUE
SCHOL_23714,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,78,TRUE,1957,1840,3333.333333,TRUE
SCHOL_23720,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,54,FALSE,1093,1714,4166.666667,TRUE
SCHOL_23765,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,34,FALSE,1108,1739,4166.666667,TRUE
SCHOL_23770,Delhi Government Free Wi-Fi with Scholarship,STATE_DL_001,delhi government,all,8th Pass,12th Pass,0,5000,300000,all,delhi.gov.in,haryana,31-10-2026,50,TRUE,2354,412,416.6666667,TRUE
SCHOL_23799,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,87,FALSE,2031,441,3333.333333,TRUE
SCHOL_23806,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,67,FALSE,627,715,1000,TRUE
SCHOL_23848,National Means-cum-Merit Scholarship (NMMSS),NSP_011,department of school education,merit-cum-means,8th Pass,12th Pass,55,12000,350000,all,dsel.education.gov.in,haryana,31-10-2026,39,FALSE,2291,1348,1000,TRUE
SCHOL_23869,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,43,FALSE,2555,1340,433.3333333,TRUE
SCHOL_23873,West Bengal Post Matric Scholarship for SC/ST/OBC,STATE_WB_001,west bengal government,post-matric,10th Pass,Postgraduate,0,4800,250000,sc/st/obc,wbsed.gov.in,haryana,31-10-2026,43,FALSE,2067,1505,400,TRUE
SCHOL_23883,Post-Matric Scholarship for ST Students,NSP_007,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,st,scholarships.gov.in,haryana,31-10-2026,53,FALSE,338,1213,416.6666667,TRUE
SCHOL_23894,Post-Matric Scholarship for ST Students,NSP_007,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,st,scholarships.gov.in,haryana,31-10-2026,40,TRUE,71,1606,416.6666667,TRUE
SCHOL_23903,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,62,FALSE,1007,405,333.3333333,TRUE
SCHOL_23906,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,38,FALSE,1395,666,4166.666667,TRUE
SCHOL_23915,Pre-Matric Scholarship for ST Students,NSP_002,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,st,scholarships.gov.in,haryana,31-10-2026,88,FALSE,2659,878,291.6666667,TRUE
SCHOL_23917,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,71,FALSE,1177,560,333.3333333,TRUE
SCHOL_23932,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,40,TRUE,2218,498,416.6666667,TRUE
SCHOL_23948,Railway Scholarship Scheme,SPECIAL_003,ministry of railways,all,8th Pass,Postgraduate,0,8000,500000,railway wards,scholarships.gov.in,haryana,31-10-2026,41,TRUE,2799,570,666.6666667,TRUE
SCHOL_23960,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,74,FALSE,41,1127,333.3333333,TRUE
SCHOL_23962,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,71,FALSE,2355,1690,433.3333333,TRUE
SCHOL_23965,Central Sector Scheme of Scholarship for College & University Students,NSP_012,department of higher education,undergraduate,Undergraduate,Postgraduate,50,10000,450000,all,scholarships.gov.in,haryana,31-10-2026,47,TRUE,1316,1401,833.3333333,TRUE
SCHOL_23982,Post-Matric Scholarship for OBC Students,NSP_008,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,300000,obc,scholarships.gov.in,haryana,31-10-2026,65,TRUE,2066,124,416.6666667,TRUE
SCHOL_24025,Karnataka Post Matric Scholarship for SC,STATE_KA_001,karnataka government,post-matric,10th Pass,Postgraduate,0,5500,250000,sc,karnataka.gov.in,haryana,31-10-2026,70,TRUE,758,1022,458.3333333,TRUE
SCHOL_24028,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,89,FALSE,2333,204,433.3333333,TRUE
SCHOL_24031,UP Post Matric Scholarship for SC/ST,STATE_UP_001,uttar pradesh government,post-matric,10th Pass,Postgraduate,0,5200,300000,sc/st,myscheme.up.nic.in,haryana,31-10-2026,65,FALSE,638,282,433.3333333,TRUE
SCHOL_24039,National Fellowship and Scholarship for Higher Education of ST Students,NSP_013,ministry of tribal affairs,postgraduate,Postgraduate,Research,55,15000,500000,st,scholarships.gov.in,haryana,31-10-2026,37,FALSE,151,219,1250,TRUE
SCHOL_24070,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,83,TRUE,110,485,291.6666667,TRUE
SCHOL_24074,Pragati Scholarship Scheme - Girls (Degree),AICTE_002,aicte,technical degree,Undergraduate,Postgraduate,60,50000,600000,female,aicte-india.org,haryana,31-10-2026,36,FALSE,2893,1182,4166.666667,TRUE
SCHOL_24077,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,78,FALSE,1369,771,1000,TRUE
SCHOL_24086,Delhi Government Free Wi-Fi with Scholarship,STATE_DL_001,delhi government,all,8th Pass,12th Pass,0,5000,300000,all,delhi.gov.in,haryana,31-10-2026,36,TRUE,2965,744,416.6666667,TRUE
SCHOL_24094,Prime Minister Scholarship Scheme for Armed Forces,NSP_014,ministry of defence,all,8th Pass,Research,50,12000,600000,armed forces ward,scholarships.gov.in,haryana,31-10-2026,89,TRUE,917,1768,1000,TRUE
SCHOL_24098,Delhi Government Free Wi-Fi with Scholarship,STATE_DL_001,delhi government,all,8th Pass,12th Pass,0,5000,300000,all,delhi.gov.in,haryana,31-10-2026,38,TRUE,684,410,416.6666667,TRUE
SCHOL_24101,ICAR Scholarship (Agricultural Studies),SPECIAL_004,department of agriculture,undergraduate,Undergraduate,Postgraduate,60,25000,600000,all,icar.org.in,haryana,31-10-2026,67,TRUE,1051,569,2083.333333,TRUE
SCHOL_24116,PM YASASVI Scheme (OBC/EBC/DNT),SPECIAL_001,department of social justice,school,8th Pass,10th Pass,50,75000,600000,obc/ebc/dnt,scholarships.gov.in,haryana,31-10-2026,88,FALSE,1972,1241,6250,TRUE
SCHOL_24146,Post-Matric Scholarship for ST Students,NSP_007,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,st,scholarships.gov.in,haryana,31-10-2026,43,TRUE,2962,1764,416.6666667,TRUE
SCHOL_24216,National Scholarship for Postgraduate Studies,UGC_001,ugc,postgraduate,Postgraduate,Research,60,20000,600000,all,ugc.ac.in,haryana,31-10-2026,35,TRUE,574,1152,1666.666667,TRUE
SCHOL_24246,Pragati Scholarship Scheme - Girls (Diploma),AICTE_001,aicte,technical diploma,12th Pass,1st Year,50,50000,600000,female,aicte-india.org,haryana,31-10-2026,60,FALSE,2636,426,4166.666667,TRUE
SCHOL_24253,Pragati Scholarship Scheme - Girls (Degree),AICTE_002,aicte,technical degree,Undergraduate,Postgraduate,60,50000,600000,female,aicte-india.org,haryana,31-10-2026,33,TRUE,1958,465,4166.666667,TRUE
SCHOL_24255,Pre-Matric Scholarship for SC Students,NSP_001,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,250000,sc,scholarships.gov.in,haryana,31-10-2026,40,TRUE,1269,1394,291.6666667,TRUE
SCHOL_24257,National Scholarship for Postgraduate Studies,UGC_001,ugc,postgraduate,Postgraduate,Research,60,20000,600000,all,ugc.ac.in,haryana,31-10-2026,44,FALSE,1497,33,1666.666667,TRUE
SCHOL_24284,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,38,TRUE,1597,1212,416.6666667,TRUE
SCHOL_24288,Tamil Nadu Post Matric Scholarship for SC/OBC,STATE_TN_001,tamil nadu government,post-matric,10th Pass,Postgraduate,0,5000,200000,sc/obc,tnscholarship.gov.in,haryana,31-10-2026,66,FALSE,979,1238,416.6666667,TRUE
SCHOL_24302,Swanath Scholarship (Degree),AICTE_006,aicte,technical degree,Undergraduate,Postgraduate,65,40000,500000,all,aicte-india.org,haryana,31-10-2026,57,FALSE,1584,164,3333.333333,TRUE
SCHOL_24349,Railway Scholarship Scheme,SPECIAL_003,ministry of railways,all,8th Pass,Postgraduate,0,8000,500000,railway wards,scholarships.gov.in,haryana,31-10-2026,43,FALSE,564,1362,666.6666667,TRUE
SCHOL_24360,Delhi Government Free Wi-Fi with Scholarship,STATE_DL_001,delhi government,all,8th Pass,12th Pass,0,5000,300000,all,delhi.gov.in,haryana,31-10-2026,40,TRUE,69,796,416.6666667,TRUE
SCHOL_24392,Pragati Scholarship Scheme - Girls (Degree),AICTE_002,aicte,technical degree,Undergraduate,Postgraduate,60,50000,600000,female,aicte-india.org,haryana,31-10-2026,79,TRUE,2223,505,4166.666667,TRUE
SCHOL_24412,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,81,TRUE,2649,1623,4166.666667,TRUE
SCHOL_24418,Pre-Matric Scholarship for Students with Disabilities,NSP_005,department of empowerment of persons with disabilities,pre-matric,8th Pass,10th Pass,0,4000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,80,FALSE,688,775,333.3333333,TRUE
SCHOL_24447,Karnataka Post Matric Scholarship for SC,STATE_KA_001,karnataka government,post-matric,10th Pass,Postgraduate,0,5500,250000,sc,karnataka.gov.in,haryana,31-10-2026,70,TRUE,151,1736,458.3333333,TRUE
SCHOL_24452,National Means-cum-Merit Scholarship (NMMSS),NSP_011,department of school education,merit-cum-means,8th Pass,12th Pass,55,12000,350000,all,dsel.education.gov.in,haryana,31-10-2026,86,FALSE,2277,88,1000,TRUE
SCHOL_24456,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,52,FALSE,525,722,291.6666667,TRUE
SCHOL_24483,Pre-Matric Scholarship for OBC Students,NSP_003,department of social justice,pre-matric,8th Pass,10th Pass,0,3500,300000,obc,scholarships.gov.in,haryana,31-10-2026,67,FALSE,372,656,291.6666667,TRUE
SCHOL_24485,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,60,FALSE,433,1142,416.6666667,TRUE
SCHOL_24498,Saksham Scholarship - Specially Abled (Diploma),AICTE_003,aicte,technical diploma,12th Pass,1st Year,40,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,44,FALSE,1439,1494,4166.666667,TRUE
SCHOL_24527,Saksham Scholarship - Specially Abled (Degree),AICTE_004,aicte,technical degree,Undergraduate,Postgraduate,50,50000,800000,pwd,aicte-india.org,haryana,31-10-2026,39,TRUE,331,1382,4166.666667,TRUE
SCHOL_24539,Pre-Matric Scholarship for Minorities,NSP_004,ministry of minority affairs,pre-matric,8th Pass,10th Pass,0,3500,250000,minority,scholarships.gov.in,haryana,31-10-2026,61,FALSE,1747,785,291.6666667,TRUE
SCHOL_24574,Post-Matric Scholarship for Students with Disabilities,NSP_010,department of empowerment of persons with disabilities,post-matric,10th Pass,Postgraduate,40,6000,300000,pwd,scholarships.gov.in,haryana,31-10-2026,31,FALSE,2026,1301,500,TRUE
SCHOL_24577,Post-Matric Scholarship for SC Students,NSP_006,department of social justice,post-matric,10th Pass,Postgraduate,40,5000,250000,sc,scholarships.gov.in,haryana,31-10-2026,72,TRUE,815,244,416.6666667,TRUE
